quality	left_url	right_url
bad	https://kanobu.ru/news/predstavlenyi-besprovodnyie-iultrabyudzhetnyie-naushniki-realme-buds-air-neo-irealme-buds-q-424489/	https://www.vesti.ru/doc.html?id=3268092
right	https://www.pnp.ru/economics/nazvano-chislo-nerabotayushhikh-iz-za-ogranicheniy-moskvichey.html	https://tsargrad.tv/news/vlasti-moskvy-soobshhili-o-millione-nerabotajushhih-iz-za-pandemii-no-na-birzhe-truda-lish-130-tys_256016
draw	https://www.rbc.ru/rbcfreenews/5ecc04c59a794748c607e5b3?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://versia.ru/rosobrnadzor-razmestil-raspisanie-egye
right	https://iz.ru/1015370/2020-05-25/v-gosdume-predlozhili-uvelichit-shtraf-za-narushenie-pdd-na-zhd-pereezde	https://www.mskagency.ru/materials/3006355
right	https://polit.info/496656-moskovskie-vlasti-ocenili-chislo-nerabotayushchih-iz-za-koronavirusa-lyudei	https://tsargrad.tv/news/vlasti-moskvy-soobshhili-o-millione-nerabotajushhih-iz-za-pandemii-no-na-birzhe-truda-lish-130-tys_256016
draw	https://www.kasparov.ru/material.php?id=5ECB9E6F123D2	https://www.rbc.ru/business/25/05/2020/5ec6a0b39a7947d276ceca8f
left	https://tjournal.ru/news/172217-devochku-kotoraya-posle-rozhdeniya-pyat-let-zhila-v-moskovskoy-bolnice-zabrali-v-novuyu-semyu	https://fedpress.ru/news/77/society/2503644
bad	https://keddr.com/2020/05/realme-prezentovala-linejku-televizorov-s-android-tv/	https://itc.ua/news/realme-anonsirovala-besprovodnye-naushniki-buds-q-i-buds-air-neo-i-dva-paverbanka/
draw	https://news.ykt.ru/article/101260	https://bankir.ru/novosti/20200525/banki-smogut-obmenivatsa-informaciej-o-scetah-uridiceskih-lic-10177566/
left	https://slovodel.com/561518-v-okb-obyasnili-prichinu-padeniya-rynka-ipotechnogo-zhilya-v-rossii	https://fedpress.ru/news/77/realty/2503484
draw	http://newsroom24.ru/news/kontekst/210107/	https://sibdepo.ru/news/vtb-vydal-lgotnye-kredity-na-zarplatu-na-18-mlrd-rublej.html
left	https://riafan.ru/1279383-vzryv-gaza-proizoshel-v-zhilom-dome-v-kazani-est-postradavshie	https://www.rbc.ru/rbcfreenews/5ecb56049a7947e9f199c853
right	https://www.mk.ru/social/2020/05/25/prigovor-polu-uilanu-vynesut-15-iyunya.html	https://ru.krymr.com/a/news-rossija-pol-uilan-18-let-kolonii-prosit-prokuratura/30633379.html
right	https://www.capital.ua/ru/news/141817-v-ukraine-mozhet-poyavitsya-otdelnoe-ministerstvo-apk	https://www.epravda.com.ua/rus/news/2020/05/25/660914/
right	http://mignews.com.ua/world/24084968.html	https://thebell.io/v-rossii-za-sutki-zarazilis-eshhe-8-946-cheloveka-koronavirusom/
right	https://info24.ru/news/vvodish-ciferku-i-vse-lipeckij-gubernator-velel-zamu-izmenit-dannye-po-covid-2019.html	https://www.bfm.ru/news/444488
left	https://ukranews.com/news/704393-kreshhatik-v-2021-god-rekonstruiruyut-i-posadyat-kashtany	https://strana.ua/news/269221-na-kreshchatike-v-kieve-vysadili-mozhzhevelnik-a-ne-kashtany-iz-za-hrjadushchej-rekonstruktsii.html
left	https://www.rosbalt.ru/russia/2020/05/25/1845322.html	https://www.rbc.ru/society/25/05/2020/5ecbe2179a794737729d2a13
bad	https://irkutskmedia.ru/news/949283/	https://glasnarod.ru/rossiya/323208--pravitelstvo-rossii-vydelilo-100-mlrd-rublej-na-podderzhku-regionov
right	https://www.mk.ru/social/2020/05/25/rektorom-rudn-naznachen-38letniy-professoryurist.html	https://www.business-gazeta.ru/news/469684
right	https://www.m24.ru/news/proisshestviya/25052020/119025	https://www.business-gazeta.ru/news/469619
right	https://nation-news.ru/525278-prezident-rossii-vpervye-posetil-kreml-posle-9-maya	http://primorye24.ru/news/post/130336-vladimir-putin-vpervye-s-9-maya-vernulsya-na-rabotu-v-kreml
bad	https://telegraf.com.ua/tehnologii/5482020-kompaniya-realme-prezentovala-naushniki-buds-air-neo.html	https://keddr.com/2020/05/realme-prezentovala-linejku-televizorov-s-android-tv/
left	https://vladnews.ru/2020-05-25/172481/vladimir_putin	https://medialeaks.ru/news/2505mmg-bye-bye-bunker/
left	https://newstula.ru/fn_564373.html	https://ria56.ru/posts/mediki-predupredili-ob-opasnosti-alkogolya-vo-vremya-pandemii.htm
right	https://www.onlinetambov.ru/news/society/shtrafy-za-narushenie-pdd-na-zh-d-pereezde-khotyat-uvelichit/	https://car.ru/news/automobili/75653-shtrafyi-za-narusheniya-pdd-na-zhd-pereezde-sobirayutsya-uvelichit-v-pyat-raz/
right	https://realnoevremya.ru/news/175740-v-rossii-vveli-vremennyy-zapret-na-vvoz-topliva	https://tsargrad.tv/news/pravitelstvo-rossii-vremenno-zapretilo-vvoz-topliva_255900?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
right	https://newizv.ru/news/society/25-05-2020/profsoyuzy-potrebovali-vnesti-udalenku-v-trudovoy-kodeks	https://pravo.ru/news/222083/
left	https://oane.ws/2020/05/25/evgenij-petrosjan-vpervye-pokazal-sovmestnuju-fotografiju-s-tatjanoj-bruhunovoj.html	https://moscow-baku.ru/news/shoubiznes/petrosyan_vpervye_opublikoval_foto_s_zhenoy/
bad	https://keddr.com/2020/05/realme-prezentovala-linejku-televizorov-s-android-tv/	https://kanobu.ru/news/predstavlenyi-besprovodnyie-iultrabyudzhetnyie-naushniki-realme-buds-air-neo-irealme-buds-q-424489/
right	https://polit.info/496656-moskovskie-vlasti-ocenili-chislo-nerabotayushchih-iz-za-koronavirusa-lyudei	https://www.rosbalt.ru/moscow/2020/05/25/1845340.html
left	https://piter.tv/event/Peterburgskij_vipusknik_primet_uchastie_vo_vserossijskoj_onlajn_akcii_Poslednij_zvonok_/	https://the-flow.ru/news/poslednyy-zvonok-2020
right	https://realnoevremya.ru/news/175740-v-rossii-vveli-vremennyy-zapret-na-vvoz-topliva	https://openmedia.io/news/n1/vlasti-zapretili-vvoz-nefteproduktov-do-oktyabrya-chtoby-ne-dopustit-v-rossiyu-deshevyj-benzin/
draw	https://www.bfm.ru/news/444526	https://fedpress.ru/news/77/society/2504272
left	https://football.ua/england/422517-arteta-schitaet-chto-pokupka-koutino-pozvolit-arsenalu-konkurirovat-s-man-siti-i-liverpulem.html	https://www.euro-football.ru/article/31/1004367305_arsenal_vklyuchilsya_v_borbu_za_koutino
right	https://vestikavkaza.ru/analytics/v-kazahstane-teper-mozno-mitingovat-bez-razresenia-vlastej.html	https://informburo.kz/novosti/tokaev-podpisal-popravki-po-voprosam-provedeniya-mirnyh-sobraniy-v-kazahstane-106837.html
left	https://newizv.ru/news/society/25-05-2020/leo-bokeriya-predskazal-zavershenie-pandemii-koronavirusa-k-kontsu-leta	https://www.infox.ru/news/251/236189-pobeda-blizka-leo-bokeria-nazval-sroki-okoncania-epidemii
right	https://www.rbc.ru/economics/25/05/2020/5ecb4e149a7947e6b6410857	https://www.oreanda.ru/gosudarstvo/kudrin-prejnih-dohodov-ot-nefti-posle-pandemii-uje-ne-budet/article1318940/
bad	https://nation-news.ru/525296-solncev-nazval-postanovoi-final-skandalnogo-realiti-shou-kholostyak	https://bimru.ru/news/129315
right	https://www.vesti.ru/doc.html?id=3268073	http://dynamomania.com/news/530966-arsenal-poboretsya-s-chelsi-za-koutinyu
right	https://medialeaks.ru/news/2505mmg-bye-bye-bunker/	https://nation-news.ru/525278-prezident-rossii-vpervye-posetil-kreml-posle-9-maya
left	https://3dnews.ru/1011755	https://www.dgl.ru/news/premera-realme-predstavlyaet-nedorogoy-igrovoy-smartfon-na-baze-snapdragon-865_17675.html
left	https://3dnews.ru/1011755	https://www.igromania.ru/news/94046/Igrovoy_smartfon_realme_X50_Pro_Play_rabotaet_na_Snapdragon_865.html
right	https://gordonua.com/news/kiev/proshu-ne-delat-iz-mozhzhevelnika-slona-klichko-zayavil-chto-posle-rekonstrukcii-na-kreshchatike-vysadyat-kashtany-1501366.html	https://ukranews.com/news/704393-kreshhatik-v-2021-god-rekonstruiruyut-i-posadyat-kashtany
right	https://lenta.ru/news/2020/05/25/draka/	https://kubnews.ru/proisshestviya/2020/05/25/dvoe-passazhirov-ustroili-draku-v-samolete-sochi-moskva-oni-zaderzhany/
right	https://russian.rt.com/science/news/749349-bokeriya-epidemiya-koronavirusa	https://newizv.ru/news/society/25-05-2020/leo-bokeriya-predskazal-zavershenie-pandemii-koronavirusa-k-kontsu-leta
left	https://www.m24.ru/news/obshchestvo/26052020/119133	https://ua.news/ru/voz-sprognozyrovala-dalnejshee-razvytye-pandemyy/
left	https://www.znak.com/2020-05-25/sud_arestoval_polkovnika_fso_po_delu_o_hichenii_50_mln	https://lenta.ru/news/2020/05/25/fso/
right	https://autorating.ru/news/2020-05-25-chery-predstavila-novyy-brend-v-rossii/	https://anonsens.ru/37770_v_rossii_poyavitsya_novyj_subbrend_cheryexeed_muradov15
left	https://polit.info/496654-moskovskie-specialisty-soobshchili-o-smerti-76-pacientov-s-diagnostirovanym-covid-19	https://lenta.ru/news/2020/05/25/mos_death/
left	https://tvrain.ru/news/voz_priostanovila_ispytanija_protivomaljarijnogo_preparata_gidroksihlorohina_kak_sredstva_ot_covid_19-509442/	https://informburo.kz/novosti/voz-prekratila-ispytaniya-dvuh-preparatov-primenyaemyh-ot-koronavirusa.html
left	https://incrussia.ru/news/v-merii-rasskazali-o-sleduushem-etape/	https://www.pnp.ru/social/vlasti-moskvy-rasskazali-o-novom-etape-snyatiya-ogranicheniy.html
right	https://info24.ru/news/ilon-mask-i-grajms-ekstrenno-pomenyali-neobychnoe-imya-syna.html	http://mignews.com.ua/relax/24085139.html
right	https://bombardir.ru/news/604542-SE-Feduna-vypisali-iz-bolnicy%20	https://bombardir.ru/news/604549-Fedun-o-vypiske-Esche-ne-vse-horosho-Legkie-porazheny%20
draw	https://vologda-poisk.ru/people-news/general/v-rossii-ustanovlen-rekord-po-urovnyu-zagryazneniya-vozduha	https://www.oreanda.ru/gosudarstvo/v-rossii-zafiksirovali-rekordnyy-uroven-zagryazneniya-vozduha/article1319069/
left	https://politexpert.net/198022-izvestiya-ipotechnyi-rynok-v-rossii-obvalilsya-pochti-na-40	https://fedpress.ru/news/77/realty/2503484
left	https://www.baikal-daily.ru/news/16/391117/	https://shapito.d3.ru/priroda-nastolko-ochistilas-chto-1985271/
left	https://rns.online/energy/Pravitelstvo-vremenno-zapretilo-import-topliva-v-Rossiyu--2020-05-25/	https://vestikavkaza.ru/news/rossia-vvela-embargo-na-toplivo.html
left	http://iz.com.ua/zaporoje/kogda-v-zaporozhe-na-smenu-holodnomu-mayu-pridet-nastoyashhee-teplo	https://ria-m.tv/news/194151/eto_may_kakaya_pogoda_segodnya_jiteley_regiona_jdet.html
left	https://interfax.com.ua/news/general/664395.html	https://from-ua.com/news/549928-rossiiskie-naemniki-razbushevalis-za-sutki-oni-12-raz-obstrelyali-ukrainskie-pozicii-na-donbasse.html
left	https://www.capital.ua/ru/news/141807-kompaniyam-po-dobyche-slantsevoy-nefti-v-ssha-potrebuyutsya-gody-na-vosstanovlenie	http://www.angi.ru/news/2881061-%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B8-%D0%A1%D0%A8%D0%90-%D0%BD%D0%B0-%D0%BF%D0%BE%D1%80%D0%BE%D0%B3%D0%B5-%D1%80%D0%B5%D0%BA%D0%BE%D1%80%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D0%B1%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D0%B4%D0%BE%D0%B1%D1%8B%D1%87%D0%B8-%D0%BD%D0%B5%D1%84%D1%82%D0%B8/
left	http://www.trud.ru/article/25-05-2020/1390208_trusova_popala_v_knigu_rekordov_ginnessa_za_chetvernoj_flip.html	https://rns.online/sports-economy/Figuristka-Trusova-vnov-popala-v-Knigu-rekordov-Ginnessa-2020-05-25/
right	https://rns.online/transport/Rosaviatsiya-skorrektirovala-dannie-po-sokrascheniyu-aviaperevozok-v-aprele--2020-05-25/	https://iz.ru/1015445/2020-05-25/vnutrennie-aviaperevozki-v-rossii-v-aprele-sokratilis-na-87
left	https://info24.ru/news/vvodish-ciferku-i-vse-lipeckij-gubernator-velel-zamu-izmenit-dannye-po-covid-2019.html	https://lenta.ru/news/2020/05/25/obyasnenie/
left	https://www.vesti.ru/doc.html?id=3268084	https://bimru.ru/news/129305
right	https://lenta.ru/news/2020/05/25/shpion/	https://www.vedomosti.ru/society/news/2020/05/25/831011-polu-uilanu
right	https://riafan.ru/1279597-voz-ozhidaet-novyi-pik-koronavirusa	https://vestikavkaza.ru/news/voz-novyj-skacok-zabolevaemosti-koronavirusom-mozet-slucitsa-v-luboj-moment.html
left	https://gordonua.com/news/worldnews/mid-gruzii-o-vozvrashchenii-posla-v-ukrainu-my-budem-sledit-kakie-shagi-predprimut-ukrainskie-vlasti-1501431.html	https://vestikavkaza.ru/news/gruzia-nazvala-uslovie-vozvrasenia-posla-v-kiev.html
left	https://oane.ws/2020/05/25/evgenij-petrosjan-vpervye-pokazal-sovmestnuju-fotografiju-s-tatjanoj-bruhunovoj.html	https://www.metronews.ru/showbiz/reviews/evgeniy-petrosyan-podelilsya-pervoy-sovmestnoy-fotografiey-s-molodoy-zhenoy-1675842/
bad	https://www.vokrug.tv/article/show/15904114871/	https://news.rambler.ru/starlife/44239410-rabota-s-elitnymi-telkami-rossiyskiy-syrodel-predlozhil-vakansiyu-dlya-tarzana/
right	https://lenta.ru/news/2020/05/25/coronajob/	https://tsargrad.tv/news/vlasti-moskvy-soobshhili-o-millione-nerabotajushhih-iz-za-pandemii-no-na-birzhe-truda-lish-130-tys_256016
left	https://tvzvezda.ru/news/vstrane_i_mire/content/20205251933-X6R1C.html	https://inforeactor.ru/304419-sk-i-mvd-podmoskovya-ishchut-razgromivshego-podnozhie-memoriala-vov-vandala
right	https://lenta.ru/news/2020/05/25/shpion/	https://www.rbc.ru/society/25/05/2020/5ecbad399a79471a0573f35e
draw	https://newdaynews.ru/coronavirus-covid-19/692874.html	https://tvrain.ru/news/glava_tuvy_zarazilsja_koronavirusom-509381/
right	https://www.infox.ru/news/283/236219-graffiti-s-izobrazeniem-iosifa-brodskogo-pytautsa-spasti	https://www.kasparov.ru/material.php?id=5ECBA90744F84
right	https://vestikavkaza.ru/news/glava-tuvy-gospitalizirovan-s-ocen-strasnoj-zarazoj.html	https://tvrain.ru/news/glava_tuvy_zarazilsja_koronavirusom-509381/
left	https://newizv.ru/news/society/25-05-2020/glavu-tuvy-gospitalizirovali-s-koronavirusom	https://newdaynews.ru/coronavirus-covid-19/692874.html
right	http://kontrakty.ua/article/156516	http://kontrakty.ua/article/156513
right	https://yk.kz/news/show/56521	http://tvoygorodpskov.ru/2020/05/893282-prezident-kazahstana-podpisal-zakon-o-mirnih-sobraniyah.html
right	https://rns.online/transport/Rosaviatsiya-skorrektirovala-dannie-po-sokrascheniyu-aviaperevozok-v-aprele--2020-05-25/	https://russian.rt.com/russia/news/749585-vnutrennie-perelyoty-rosaviaciya
right	https://www.vesti.ru/doc.html?id=3267940	https://news.sportbox.ru/Vidy_sporta/Futbol/Russia/premier_league/spbnews_NI1193094_Bratja_Miranchuki_i_Dzhikija_pomogli_dagestanskim_bolnicam
left	https://www.oreanda.ru/transport/putin-utverdil-zakon-ob-individualizatsii-osago/article1319006/	https://www.kommersant.ru/doc/4356156
right	http://kontrakty.ua/article/156490	https://www.epravda.com.ua/rus/news/2020/05/25/660914/
right	https://www.pnp.ru/social/v-rossii-mogut-uzhestochit-nakazanie-za-sovershyonnoe-voditelem-bez-prav-dtp.html	https://110km.ru/art/gosduma-predlagaet-vvesti-ugolovnuyu-otvetstvennost-za-dtp-sovershennye-voditelyami-bez-prav-130261.html
bad	https://ria.ru/20200525/1571927788.html	https://www.vokrug.tv/article/show/15904114871/
right	https://rns.online/finance/Sberbank-priznan-luchshim-bankom-v-mire-po-sozdaniyu-aktsionernoi-stoimosti-2020-05-25/	https://polit.info/496571-sberbank-zanyal-shestoe-mesto-v-mirovom-reitinge-dohodnosti-akcii
right	https://ria.ru/20200525/1571946104.html	https://lenta.ru/news/2020/05/25/fso/
left	https://inforeactor.ru/304276-rospotrebnadzor-rasskazal-o-vliyanii-alkogolya-na-covid-19	https://ria56.ru/posts/mediki-predupredili-ob-opasnosti-alkogolya-vo-vremya-pandemii.htm
right	https://www.vedomosti.ru/society/news/2020/05/25/831011-polu-uilanu	https://www.golos-ameriki.ru/a/whelan-moscow-court-prosecution/5434569.html
left	https://mperspektiva.ru/topics/v-gidromettsentre-rasskazali-kogda-v-moskvu-vernetsya-teplo/	https://www.rbc.ru/rbcfreenews/5ecb08619a7947d27c314bb4
left	https://ura.news/news/1052433384?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://www.kommersant.ru/doc/4356156
left	http://mignews.com.ua/relax/24085139.html	https://lenta.ru/news/2020/05/25/legche_ne_stalo/
left	https://www.rbc.ru/society/25/05/2020/5ecbad399a79471a0573f35e	https://www.vedomosti.ru/society/news/2020/05/25/831011-polu-uilanu
left	https://lenta.ru/news/2020/05/25/dopomozhit/	https://news.rambler.ru/world/44236664-zelenskiy-poprosil-gumanitarnoy-pomoschi-u-izrailya-dlya-borby-s-covid-19/
right	https://www.metronews.ru/showbiz/reviews/evgeniy-petrosyan-podelilsya-pervoy-sovmestnoy-fotografiey-s-molodoy-zhenoy-1675842/	https://www.nakanune.ru/news/2020/05/25/22574436/
draw	https://glasnarod.ru/novosti/2-raznye-novosti/323216-v-rossii-vyyavleno-8946-novyx-sluchaev-koronavirusa	https://thebell.io/v-rossii-za-sutki-zarazilis-eshhe-8-946-cheloveka-koronavirusom/
left	https://www.kommersant.ru/doc/4355830	https://fedpress.ru/news/77/society/2503644
left	https://tass.ru/obschestvo/8560727	https://newizv.ru/news/society/25-05-2020/v-knr-sostavili-reyting-naibolee-zagadochnyh-mest-rf
left	https://pravo.ru/auto/news/222100/	https://www.kommersant.ru/doc/4356156
left	https://oane.ws/2020/05/25/evgenij-petrosjan-vpervye-pokazal-sovmestnuju-fotografiju-s-tatjanoj-bruhunovoj.html	https://dni.ru/showbiz/2020/5/25/450691.html
bad	https://volg.mk.ru/social/2020/05/25/85-yunykh-volgogradcev-lezhat-v-bolnice-s-podozreniem-na-covid19.html	https://gorvesti.ru/medical/esche-89-sluchaev-covid-19-v-ponedelnik-v-volgograde-i-oblasti-87516.html
bad	https://bimru.ru/news/129315	https://privet-rostov.ru/rus/54112-na-chto-ej-prishlos-pojti-chtoby-stat-pobeditelnicej-holostjaka-rasskazala-barbara-pino.html
left	https://bazaar.ru/lifestyle/news/zakon-ne-pozvolil-ilonu-masku-nazvat-syna-x-a-12-on-pridumal-novoe-imya-i-ono-eshche-interesnee/	https://www.metronews.ru/novosti/world/reviews/ilon-mask-i-grayms-izmenili-strannoe-imya-svoego-rebenka-no-luchshe-ne-stalo-1675851/
right	https://nevasport.ru/144155-vse-mirovye-rekordy-aleksandry-trusovoj-infografika-nevasport/	https://news.sportbox.ru/Vidy_sporta/Figurnoe_katanie/w/spbnews_NI1193293_Trusova_popala_v_Knigu_rekordov_Ginnessa_za_pervoje_sredi_zhenshhin_ispolnenije_chetvernogo_flipa
right	https://vologda-poisk.ru/people-news/general/v-rossii-ustanovlen-rekord-po-urovnyu-zagryazneniya-vozduha	https://www.kasparov.ru/material.php?id=5ECB9E6F123D2
left	https://gorod55.ru/news/society/25-05-2020/rospotrebnadzor-podtverdil-vvedenie-karantina-v-omskoy-derevne	https://gorod55.ru/news/society/25-05-2020/derevnyu-v-omskoy-oblasti-zakryli-na-karantin
left	https://tass.ru/politika/8556579	http://primorye24.ru/news/post/130337-putin-podpisal-zakon-o-povyshenii-predelnogo-vozrasta-rektorov
right	https://www.znak.com/2020-05-25/glava_tuvy_soobchil_chto_vmeste_s_drugimi_chinovnikami_gospitalizirovan_iz_za_sereznoy_zarazy	https://vestikavkaza.ru/news/glava-tuvy-gospitalizirovan-s-ocen-strasnoj-zarazoj.html
right	https://rns.online/transport/Rosaviatsiya-skorrektirovala-dannie-po-sokrascheniyu-aviaperevozok-v-aprele--2020-05-25/	https://vestikavkaza.ru/news/passazirskie-aviaperevozki-v-rossii-v-aprele-snizilis-na-87.html
right	https://www.mk.ru/social/2020/05/25/rektorom-rudn-naznachen-38letniy-professoryurist.html	https://www.kommersant.ru/doc/4356123
draw	https://fedpress.ru/news/77/society/2504272	https://lenta.ru/news/2020/05/25/mos_death/
right	https://slovodel.com/561428-neprodovolstvennaya-torgovlya-otkroetsya-na-sleduyushchem-etape-snyatiya-ogranichenii-v-moskve	https://news.ru/economics/neprodovolstvennaya-torgovlya-i-sfera-uslug-otkroyutsya-sleduyushimi-v-moskve/
right	https://severpost.ru/read/96070/	https://newizv.ru/news/society/25-05-2020/leo-bokeriya-predskazal-zavershenie-pandemii-koronavirusa-k-kontsu-leta
left	https://realnoevremya.ru/news/175663-v-mnogokvartirnom-dome-v-kazani-proizoshel-vzryv-gaza	https://www.rbc.ru/rbcfreenews/5ecb56049a7947e9f199c853
left	https://realnoevremya.ru/news/175731-rogozin-zayavil-chto-rossiya-ne-dopustit-privatizacii-luny	https://ura.news/news/1052433326
bad	https://bimru.ru/news/129340	https://www.vokrug.tv/article/show/15904114871/
left	https://newizv.ru/news/economy/25-05-2020/rossiyanam-ne-do-kreditov-spros-na-ipoteku-v-aprele-upal-na-tret-posle-rosta-v-marte	https://fedpress.ru/news/77/realty/2503484
left	https://fedpress.ru/news/55/society/2504068	https://www.ural56.ru/news/645415/
left	https://tass.ru/obschestvo/8560727	https://news.rambler.ru/community/44239542-v-kitae-nazvali-samye-zagadochnye-mesta-rossii/
right	https://tatcenter.ru/news/banki-smogut-obmenivatsya-informacziej-o-schetah-yurlicz/	https://www.klerk.ru/buh/news/500039/
left	https://www.metronews.ru/showbiz/reviews/evgeniy-petrosyan-podelilsya-pervoy-sovmestnoy-fotografiey-s-molodoy-zhenoy-1675842/	https://moscow-baku.ru/news/shoubiznes/petrosyan_vpervye_opublikoval_foto_s_zhenoy/
draw	https://news.rambler.ru/world/44236664-zelenskiy-poprosil-gumanitarnoy-pomoschi-u-izrailya-dlya-borby-s-covid-19/	https://utro.ru/coronavirus/2020/05/25/1446282.shtml
right	https://www.infox.ru/news/251/236189-pobeda-blizka-leo-bokeria-nazval-sroki-okoncania-epidemii	https://severpost.ru/read/96070/
draw	https://ua.news/ru/venetsijskyj-kinofestyval-ne-perenosyat-cherez-covid-19/	https://www.igromania.ru/news/94053/Venecianskiy_kinofestival_ne_stali_perenosit_iz-za_koronavirusa.html
right	https://lb.ua/blog/shevchenkomtsbu/458295_elektronnoe_uregulirovanie.html	https://ura.news/news/1052433384?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
left	https://rns.online/industry/Rogozin-poobeschal-ne-dopustit-privatizatsiyu-Luni-2020-05-25/	https://ura.news/news/1052433326
left	https://moika78.ru/news/2020-05-25/420544-ogranichitelnye-mery-v-moskve-lishili-raboty-pochti-1-mln-chelovek/	https://www.pnp.ru/economics/nazvano-chislo-nerabotayushhikh-iz-za-ogranicheniy-moskvichey.html
left	https://www.rbc.ru/business/25/05/2020/5ec6a0b39a7947d276ceca8f	https://moika78.ru/news/2020-05-25/420289-rossiya-ustanovila-rekord-po-urovnyu-zagryazneniya-vozduha/
left	https://slovodel.com/561417-vilfand-ocenil-kogda-v-rossiyu-vernetsya-normalnya-pogoda	https://lenta.ru/news/2020/05/25/teplo/
right	https://newdaynews.ru/coronavirus-covid-19/692874.html	https://www.bfm.ru/news/444454
left	http://t-l.ru/283770.html	https://inforeactor.ru/304276-rospotrebnadzor-rasskazal-o-vliyanii-alkogolya-na-covid-19
right	https://globalmsk.ru/news/id/40003	https://www.kommersant.ru/doc/4356309
right	http://kontrakty.ua/article/156521	https://ukranews.com/news/704393-kreshhatik-v-2021-god-rekonstruiruyut-i-posadyat-kashtany
left	https://bombardir.ru/news/604523-Dzhikiya-i-bratya-Miranchuki-pomogli-bolnicam-v-trh-naselennyh-punktah-Dagestana%20	https://news.sportbox.ru/Vidy_sporta/Futbol/Russia/premier_league/spbnews_NI1193094_Bratja_Miranchuki_i_Dzhikija_pomogli_dagestanskim_bolnicam
right	https://vestikavkaza.ru/news/v-merii-moskvy-rasskazali-cto-razresat-na-novom-etape-snatia-ogranicenij.html	https://slovodel.com/561428-neprodovolstvennaya-torgovlya-otkroetsya-na-sleduyushchem-etape-snyatiya-ogranichenii-v-moskve
left	https://www.kasparov.ru/material.php?id=5ECBAAAAE2226	https://rns.online/energy/Pravitelstvo-vremenno-zapretilo-import-topliva-v-Rossiyu--2020-05-25/
left	https://rueconomics.ru/443827-sberbank-zanyal-shestoe-mesto-v-desyatke-mirovyh-liderov-po-prirostu-akcionernoi-aktivnosti	https://rns.online/finance/Sberbank-priznan-luchshim-bankom-v-mire-po-sozdaniyu-aktsionernoi-stoimosti-2020-05-25/
left	https://susanin.news/russia/other/20200525-273803/	https://ura.news/news/1052433326
right	https://www.vzsar.ru/news/2020/05/25/rossiyanam-mogyt-nachat-kompensirovat-rashody-na-ydalenke.html	https://www.klerk.ru/buh/news/500037/
left	http://t-l.ru/283770.html	https://ria56.ru/posts/mediki-predupredili-ob-opasnosti-alkogolya-vo-vremya-pandemii.htm
right	https://utro.ru/coronavirus/2020/05/25/1446294.shtml	https://agenda-u.org/news/s-1-iyunya-v-rossii-nachnut-snimat-ogranicheniya-dlya-vnutrennego-turizma
left	https://news.sportbox.ru/Vidy_sporta/Futbol/Russia/premier_league/spbnews_NI1193094_Bratja_Miranchuki_i_Dzhikija_pomogli_dagestanskim_bolnicam	https://lezgigazet.ru/archives/161014
left	https://kanobu.ru/news/predstavlenyi-besprovodnyie-iultrabyudzhetnyie-naushniki-realme-buds-air-neo-irealme-buds-q-424489/	https://telegraf.com.ua/tehnologii/5482020-kompaniya-realme-prezentovala-naushniki-buds-air-neo.html
right	https://lenta.ru/news/2020/05/25/obyasnenie/	http://www.trud.ru/article/25-05-2020/1390201_vlasti_lipetskoj_oblasti_objasnili_slova_o_podmene_dannyx_po_covid-19.html
left	https://strana.ua/news/269296-vecherom-ponedelnika-tsentr-kieva-stal-v-probkakh.html	https://ukranews.com/news/704497-probki-v-kieve-25-maya
right	https://strana.ua/news/269201-papa-rimskij-prochital-molitvu-dlja-palomnikov-video.html	https://tass.ru/obschestvo/8559143
right	https://www.riatomsk.ru/article/20200525/sberbank-stal-luchshim-bankom-mira-po-sozdaniyu-akcionernoj-stoimosti/	https://1prime.ru/finance/20200525/831505776.html
right	https://news.rambler.ru/starlife/44235945-darya-moroz-zarazilas-koronavirusom/	https://slovodel.com/561461-zvezda-soderzhanok-darya-moroz-podhvatila-koronavirus
right	https://news.rambler.ru/incidents/44233688-odin-chelovek-postradal-pri-vzryve-gaza-v-zhilom-dome-v-kazani/	https://riafan.ru/1279473-sosedi-rasskazali-podrobnosti-o-vzryve-v-mnogoetazhke-v-kazani
left	https://eadaily.com/ru/news/2020/05/25/voz-na-vremya-prekratila-ispytaniya-gidroksihlorohina-v-lechenii-covid-19	https://www.bfm.ru/news/444503
left	https://newizv.ru/news/society/25-05-2020/leo-bokeriya-predskazal-zavershenie-pandemii-koronavirusa-k-kontsu-leta	https://tvzvezda.ru/news/vstrane_i_mire/content/2020525739-Tqesp.html
draw	https://mos.news/news/zhizn/posledniy_zvonok_v_rossii_proydet_v_formate_onlayn/	https://www.vesti.ru/doc.html?id=3267944
